IMPORTANTE,cod_universidad,des_universidad,anio,cod_pais_nacionalidad,des_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,cod_comunidad_residencia,des_comunidad_residencia,cod_provincia_residencia,des_provincia_residencia,cod_municipio_residencia,des_municipio_residencia,lat_municipio_residencia,lon_municipio_residencia,des_genero,anio_nacimiento,anio_incorporacion,ind_otra_unidad,cod_otra_unidad,des_otra_unidad,des_servicio_prestado,des_tipo_personal,des_cuerpo_escala_PAS,des_tipo_contrato,des_titulacion_exigida,des_dedicacion,num_horas_semanales_tiempo_parcial,des_situacion_administrativa,ind_cargo_remunerado,ind_imparte_docencia,num_trienios
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28134,SAN-SEBASTIAN-DE-LOS-REYES,40.54751,-3.626394,Hombre,1975,1991,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,4
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1966,1989,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,1
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1957,1994,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,0
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1967,2000,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-de-Duracion-Determinada,Diplomatura-Universitaria-Ingenieria-Tecnica-Arquitectura-Tecnica-Formacion-Profesional-de-3-grado-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1968,1997,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28074,LEGANES,40.32642,-3.758988,Hombre,1972,2002,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-de-Duracion-Determinada,Graduado-en-Educacion-Secundaria-Educacion-General-Basica-Formacion-profesional-de-Tecnico-o-Tecnico-Auxiliar-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,8
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28152,TORRELODONES,40.57628,-3.929452,Hombre,1980,1999,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,5
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28074,LEGANES,40.32642,-3.758988,Hombre,1977,2004,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,7
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28074,LEGANES,40.32642,-3.758988,Hombre,1977,2001,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-de-Duracion-Determinada,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,4
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1977,2002,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,8
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1984,2003,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Diplomatura-Universitaria-Ingenieria-Tecnica-Arquitectura-Tecnica-Formacion-Profesional-de-3-grado-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,4
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28058,FUENLABRADA,40.28387,-3.800329,Hombre,1979,2007,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,5
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,8,Castilla-La-Mancha,45,Toledo,45081,ILLESCAS,40.12416,-3.849206,Hombre,1971,1989,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28074,LEGANES,40.32642,-3.758988,Hombre,1960,2009,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1964,2006,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Graduado-en-Educacion-Secundaria-Educacion-General-Basica-Formacion-profesional-de-Tecnico-o-Tecnico-Auxiliar-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,14
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1978,2019,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,4
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28022,BOADILLA-DEL-MONTE,40.40525,-3.876992,Hombre,1968,1999,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Diplomatura-Universitaria-Ingenieria-Tecnica-Arquitectura-Tecnica-Formacion-Profesional-de-3-grado-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,4
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1956,2015,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1959,2002,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,0
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1978,1999,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,4
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28061,GALAPAGAR,40.57736,-4.00357,Hombre,1965,2006,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,7
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1974,1999,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Diplomatura-Universitaria-Ingenieria-Tecnica-Arquitectura-Tecnica-Formacion-Profesional-de-3-grado-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28092,MOSTOLES,40.32277,-3.865741,Hombre,1971,2009,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28013,ARANJUEZ,40.03209,-3.603288,Hombre,1974,2018,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28161,VALDEMORO,40.19269,-3.679874,Hombre,1967,1996,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Licenciatura-Ingenieria-Superior-Arquitectura-Superior-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,2
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1967,1995,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1961,2002,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-de-Duracion-Determinada,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,5
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,8,Castilla-La-Mancha,45,Toledo,45199,EL-VISO-DE-SAN-JUAN,40.14274,-3.920716,Hombre,1978,1990,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,5
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1959,1999,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,10
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1975,1999,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,3
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28007,ALCORCON,40.34912,-3.828811,Hombre,1971,1994,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,0
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28160,VALDEMORILLO,40.50208,-4.065841,Hombre,1973,2002,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,8
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1956,2007,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-de-Duracion-Determinada,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,8
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1973,1990,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,7
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1964,2019,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Sin-requisito-de-titulacion,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,6
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28058,FUENLABRADA,40.28387,-3.800329,Hombre,1979,2006,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,2
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28065,GETAFE,40.30498,-3.732677,Hombre,1970,2009,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-de-Duracion-Determinada,Licenciatura-Ingenieria-Superior-Arquitectura-Superior-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,0
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28079,MADRID,40.41669,-3.700346,Hombre,1977,2002,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,5
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https://www.universidata.es/anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,13,Madrid,28,Madrid,28066,GRINION,40.21424,-3.856192,Hombre,1972,2008,false,,,Otros,Personal-laboral,Personal-laboral-o-Personal-eventual,Contrato-Indefinido-o-Fijo,Bachillerato-Bachillerato-Unificado-Polivalente-Formacion-Profesional-de-Tecnico-a-Superior-o-Tecnico-a-Especialista-o-equivalente,Dedicacion-a-Tiempo-Completo,,Servicio-Activo,false,false,11
